State_Name,Year,Data.DHS Denominator,Data.Number of Firms,Data.Calculated.Net Job Creation,Data.Calculated.Net Job Creation Rate,Data.Calculated.Reallocation Rate,Data.Establishments.Entered,Data.Establishments.Entered Rate,Data.Establishments.Exited,Data.Establishments.Exited Rate,Data.Establishments.Physical Locations,Data.Firm Exits.Count,Data.Firm Exits.Establishment Exit,Data.Firm Exits.Employments,Data.Job Creation.Births,Data.Job Creation.Continuers,Data.Job Creation.Count,Data.Job Creation.Rate,Data.Job Creation.Rate/Births,Data.Job Destruction.Continuers,Data.Job Destruction.Count,Data.Job Destruction.Deaths,Data.Job Destruction.Rate,Data.Job Destruction.Rate/Deaths,Data.Population,Data.Labor.Force.Percentage,Data.Employment.Percentage,Data.Labor.Force,Data.Employment,Data.Unemployment,Data.Unemployment.Rate
Arizona,2006,2257533,94814,176694,7.827,25.022,19582,16.507,12040,10.149,122403,8078,8250,54071,175923,283214,459137,20.338,7.793,184938,282443,97505,12.511,4.319,4630001,64.2,61.4,2970679,2843054,127625,4.3
Arizona,2007,2369533,97334,47866,2.02,33.847,18249,14.675,14296,11.496,126332,9160,9334,59396,157338,291531,448869,18.943,6.64,271670,401003,129333,16.923,5.458,4760450,63.4,61,3018805,2905144,113661,3.8
Arizona,2008,2356232,96463,-75343,-3.198,29.991,15946,12.645,16277,12.907,125944,10881,11101,71254,133020,220307,353327,14.995,5.645,296219,428670,132451,18.193,5.621,4868327,63.6,59.9,3095993,2916698,179295,5.8
Arizona,2009,2223221,91518,-197688,-8.892,25.063,13145,10.632,18660,15.092,120881,12240,12465,99591,116973,161631,278604,12.532,5.261,313728,476292,162564,21.424,7.312,4951436,63.2,57.1,3128891,2826426,302465,9.7
Arizona,2010,2094626,88682,-64834,-3.095,27.57,13150,11.011,16101,13.482,117953,10023,10304,52832,114397,174347,288744,13.785,5.461,243722,353578,109856,16.88,5.245,4896820,63.2,56.7,3096316,2777404,318912,10.3
Arizona,2011,2090179,87807,57259,2.739,25.479,13571,11.539,14259,12.124,117261,9007,9265,49268,107598,215937,323535,15.479,5.148,170555,266276,95721,12.739,4.58,4926325,62,56.1,3051937,2763761,288176,9.4
Arizona,2012,2131355,88015,20547,0.964,28.116,12986,11.067,12811,10.918,117431,7778,8003,42670,103348,216828,320176,15.022,4.849,195854,299629,103775,14.058,4.869,5006638,61,55.9,3054343,2799634,254709,8.3
Arizona,2013,2165099,88785,48873,2.257,24.141,13072,11.083,11974,10.152,118493,7360,7452,43411,102450,207764,310214,14.328,4.732,173800,261341,87541,12.071,4.043,5085868,60.3,55.6,3064554,2825341,239213,7.8
Arizona,2014,2219026,89751,55542,2.503,25.927,13424,11.234,11466,9.595,120476,7214,7343,43591,115511,227692,343203,15.466,5.205,200792,287661,86869,12.963,3.915,5178008,60.2,56.1,3118441,2906193,212248,6.8
Arizona,2015,2281526,91074,69973,3.067,23.012,13425,11.064,11683,9.628,122212,7102,7295,41894,113802,218687,332489,14.573,4.988,171211,262516,91305,11.506,4.002,5276145,60.4,56.7,3184445,2990545,193900,6.1
Arizona,2016,2362167,92862,87228,3.693,24.142,13868,11.209,10879,8.793,125216,6869,7073,56976,128768,243593,372361,15.764,5.451,178860,285133,106273,12.071,4.499,5384442,60.4,57.1,3253468,3075851,177617,5.5
Arizona,2017,2430308,94404,67432,2.775,24.3,13880,10.996,11870,9.404,127231,7132,7288,45815,117465,245250,362715,14.925,4.833,191851,295283,103432,12.15,4.256,5341967,60.7,57.7,3240111,3079700,160411,5
Arizona,2018,2508491,96043,89653,3.574,22.036,13588,10.619,12083,9.443,128709,7404,7615,44838,115225,250813,366038,14.592,4.593,184615,276385,91770,11.018,3.658,5434496,61.2,58.3,3325721,3166013,159708,4.8
Arizona,2019,2588470,97680,69007,2.666,22.21,13801,10.637,11752,9.058,130764,7535,7669,51442,118195,238260,356455,13.771,4.566,187720,287448,99728,11.105,3.853,5537789,62,59,3432400,3267548,164852,4.8
Arizona,2020,2643523,98911,24549,0.929,23.107,14135,10.742,12498,9.498,132409,7899,8052,48308,115514,214456,329970,12.482,4.37,213183,305421,92238,11.554,3.489,5655504,61.4,56.6,3471339,3200219,271120,7.8
Arizona,2021,2637822,102522,-36317,-1.377,26.423,16681,12.426,13014,9.695,136073,8204,8419,50217,126397,222099,348496,13.212,4.792,284665,384813,100148,14.588,3.797,5756580,61.2,58.1,3525449,3347264,178185,5.1
Arizona,2022,2705585,105782,171330,6.332,23.68,17569,12.744,13910,10.09,139694,9607,9793,57026,134693,356977,491670,18.172,4.978,202284,320340,118056,11.84,4.363,5856771,61.5,59.1,3599531,3462671,136860,3.8
Arkansas,1978,557026,36662,47284,8.489,24.904,6970,16.963,5130,12.485,42009,3860,3883,17107,41747,74897,116644,20.941,7.495,43106,69360,26254,12.452,4.713,1616250,58.7,55,948231,889143,59088,6.2
Arkansas,1979,592502,37447,24683,4.166,27.408,6187,14.578,5315,12.523,42877,3987,4024,18567,35904,69974,105878,17.87,6.06,54086,81195,27109,13.704,4.575,1646917,59.3,55.5,975825,914622,61203,6.3
Arkansas,1980,606405,37459,207,0.034,31.325,5530,12.888,5492,12.799,42928,4119,4175,17502,31612,63572,95184,15.696,5.213,65309,94977,29668,15.662,4.892,1670167,59.4,54.9,992324,917629,74695,7.5
Arkansas,1981,603364,37099,-3202,-0.531,29.769,5475,12.772,5480,12.784,42865,4077,4116,18588,36712,53097,89809,14.885,6.085,65285,93011,27726,15.415,4.595,1686583,60.6,55.4,1021664,933659,88005,8.6
Arkansas,1982,592452,36497,-19589,-3.306,28.451,5469,12.819,5855,13.724,42469,4259,4290,19926,30780,53498,84278,14.225,5.195,72772,103867,31095,17.532,5.249,1698000,60.1,54.4,1021146,924559,96587,9.5
Arkansas,1983,580899,37172,-1111,-0.191,31.317,5809,13.557,5082,11.86,43213,3612,3660,16467,31257,59704,90961,15.659,5.381,60222,92072,31850,15.85,5.483,1716750,60.4,54.6,1037698,937019,100679,9.7
Arkansas,1984,605790,39278,46843,7.733,23.847,7090,15.988,4911,11.074,45435,3559,3636,16745,40006,79069,119075,19.656,6.604,44560,72232,27672,11.924,4.568,1733750,60.5,55.3,1048337,958944,89393,8.5
Arkansas,1985,637570,39597,17511,2.747,29.981,6228,13.649,5848,12.816,45821,4400,4466,25166,36984,76101,113085,17.737,5.801,55190,95574,40384,14.99,6.334,1747583,60.3,55.2,1054661,965075,89586,8.5
Arkansas,1986,650845,39838,17407,2.675,30.31,6233,13.547,5818,12.645,46219,4306,4378,22445,43371,72672,116043,17.83,6.664,63230,98636,35406,15.155,5.44,1761667,60.9,55.7,1072750,981090,91660,8.5
Arkansas,1987,673318,39907,21878,3.249,29.607,6427,13.853,6094,13.135,46562,4376,4431,24465,45067,76487,121554,18.053,6.693,60653,99676,39023,14.804,5.796,1777333,61.5,56.5,1092648,1003763,88885,8.1
Arkansas,1988,694546,40114,16691,2.403,30.741,6239,13.312,5687,12.134,47145,4013,4061,23802,42550,80896,123446,17.774,6.126,66354,106755,40401,15.37,5.817,1785000,62.1,57.3,1107912,1022652,85260,7.7
Arkansas,1989,711083,40495,20748,2.918,28.411,6002,12.634,5316,11.19,47848,3935,4014,25286,46294,75467,121761,17.123,6.51,61031,101013,39982,14.206,5.623,1790917,62.7,58.3,1123387,1044104,79283,7.1
Arkansas,1990,733955,41308,27099,3.692,26.177,6138,12.687,5093,10.527,48901,3788,3846,20041,44607,78557,123164,16.781,6.078,65126,96065,30939,13.089,4.215,1780613,63.5,59.1,1130225,1052896,77329,6.8
Arkansas,1991,754472,41176,2879,0.382,30.123,6001,12.222,5522,11.246,49341,3954,4004,23904,44345,72169,116514,15.443,5.878,75758,113635,37877,15.062,5.02,1803118,63,58.4,1136108,1053080,83028,7.3
Arkansas,1992,772887,41636,11390,1.474,29.701,5990,12.066,5282,10.64,49998,3586,3661,22081,41480,84687,126167,16.324,5.367,78796,114777,35981,14.85,4.655,1824976,63.5,59.1,1159463,1078224,81239,7
Arkansas,1993,792870,43026,28924,3.648,25.055,6279,12.394,4954,9.779,51323,3424,3481,17902,39576,88674,128250,16.175,4.991,66962,99326,32364,12.527,4.082,1857667,63.2,59.3,1174395,1102476,71919,6.1
Arkansas,1994,822633,44153,28031,3.407,25.77,6580,12.632,5102,9.795,52827,3665,3743,23789,51087,82942,134029,16.293,6.21,65541,105998,40457,12.885,4.918,1885858,64,60.5,1206333,1140711,65622,5.4
Arkansas,1995,857507,45381,44740,5.217,23.565,6739,12.567,5134,9.574,54426,3740,3791,22657,49420,96354,145774,17,5.763,61159,101034,39875,11.782,4.65,1912550,63.9,60.8,1222813,1163345,59468,4.9
Arkansas,1996,881846,45752,14516,1.646,26.006,6423,11.755,5570,10.194,55068,4067,4181,23104,44081,85101,129182,14.649,4.999,79643,114666,35023,13.003,3.972,1938824,63.8,60.5,1237579,1173516,64063,5.2
Arkansas,1997,898023,46010,14000,1.559,29.118,6693,12.1,6204,11.216,55558,4324,4424,24551,51455,93288,144743,16.118,5.73,81483,130743,49260,14.559,5.485,1963265,63.1,59.9,1239502,1176115,63387,5.1
Arkansas,1998,930483,46008,32362,3.478,25.427,6348,11.361,6077,10.876,56011,4236,4336,24829,58826,91831,150657,16.191,6.322,77756,118295,40539,12.713,4.357,1981707,62.8,59.6,1244905,1181961,62944,5.1
Arkansas,1999,948688,46031,3643,0.384,29.14,6259,11.145,6042,10.758,56269,4143,4263,24912,46641,95228,141869,14.954,4.916,82656,138226,55570,14.57,5.858,2004231,62.7,59.9,1256804,1199971,56833,4.5
Arkansas,2000,969458,46134,35618,3.674,23.609,6259,11.078,5865,10.38,56698,3994,4079,23137,45596,104462,150058,15.479,4.703,73357,114440,41083,11.805,4.238,2026044,62.2,59.6,1260507,1207833,52674,4.2
Arkansas,2001,983304,45554,-5579,-0.567,28.743,6117,10.814,6387,11.292,56429,4310,4443,28595,55625,85691,141316,14.372,5.657,95150,146895,51745,14.939,5.262,2039774,61.8,58.9,1261419,1201314,60105,4.8
Arkansas,2002,977379,45985,-18151,-1.857,30.848,6883,12.076,6117,10.732,57380,3902,3994,35390,53861,96890,150751,15.424,5.511,110239,168902,58663,17.281,6.002,2053079,62.2,58.9,1276964,1209006,67958,5.3
Arkansas,2003,973807,46525,9828,1.009,26.94,6510,11.259,5575,9.642,58288,3771,3836,18318,47220,93781,141001,14.479,4.849,88998,131173,42175,13.47,4.331,2068570,62,58.4,1282578,1208583,73995,5.8
Arkansas,2004,986792,47171,14409,1.46,26.308,6282,10.702,5464,9.309,59107,3782,3842,20603,47465,96746,144211,14.614,4.81,84790,129802,45012,13.154,4.561,2087587,62.4,58.9,1302378,1229546,72832,5.6
Arkansas,2005,1002856,47537,16362,1.632,24.366,6429,10.799,5598,9.403,59947,3987,4044,22793,47691,90847,138538,13.814,4.756,83770,122176,38406,12.183,3.83,2112848,63.1,59.8,1333880,1263663,70217,5.3
Arkansas,2006,1026310,47884,30650,2.986,22.586,7101,11.731,5915,9.772,61126,4212,4296,21594,52254,94298,146552,14.28,5.091,80294,115902,35608,11.293,3.47,2142922,62.8,59.5,1346532,1276000,70532,5.2
Arkansas,2007,1033821,48032,-15660,-1.515,27.86,6638,10.81,5991,9.756,61732,4036,4081,23006,50485,93527,144012,13.93,4.883,111635,159672,48037,15.445,4.647,2166219,62.4,59,1350811,1277902,72909,5.4
Arkansas,2008,1018648,47464,-13720,-1.347,24.758,5747,9.349,6198,10.082,61249,4190,4270,22901,42628,83471,126099,12.379,4.185,99694,139819,40125,13.726,3.939,2186304,62.1,58.7,1357716,1284175,73541,5.4
Arkansas,2009,990888,46635,-46365,-4.679,22.485,5427,8.898,6390,10.477,60509,4325,4419,26755,44456,66943,111399,11.242,4.486,110816,157764,46948,15.921,4.738,2203566,61.4,56.7,1353340,1248691,104649,7.7
Arkansas,2010,965201,46136,-7794,-0.808,23.961,5203,8.621,5577,9.241,60163,3679,3787,21628,39974,75660,115634,11.98,4.142,86198,123428,37230,12.788,3.857,2232732,60.6,55.9,1353635,1247059,106576,7.9
Arkansas,2011,968111,45699,13714,1.417,22.697,5277,8.794,5563,9.271,59864,3652,3812,18293,39637,83944,123581,12.765,4.094,78408,109867,31459,11.349,3.25,2254423,60.2,55.5,1357819,1250431,107388,7.9
Arkansas,2012,973522,45640,-3179,-0.327,23.92,5044,8.433,5126,8.57,59771,3295,3373,18659,30231,86202,116433,11.96,3.105,83598,119612,36014,12.287,3.699,2266990,59.5,55.2,1349888,1251883,98005,7.3
Arkansas,2013,973246,45494,1480,0.152,23.617,5193,8.686,5184,8.671,59791,3364,3478,20546,36730,79676,116406,11.961,3.774,73133,114926,41793,11.809,4.294,2276882,58.5,54.4,1331609,1237609,94000,7.1
Arkansas,2014,978838,45399,8889,0.908,21.378,4899,8.19,4846,8.101,59847,3228,3287,16442,35708,77808,113516,11.597,3.648,67377,104627,37250,10.689,3.806,2287195,58.1,54.6,1327959,1249766,78193,5.9
Arkansas,2015,990056,45339,12298,1.242,21.662,5123,8.541,4879,8.134,60102,3096,3142,17265,38701,80831,119532,12.073,3.909,71233,107234,36001,10.831,3.636,2299074,58.3,55.4,1339301,1272785,66516,5
Arkansas,2016,1008508,45645,24229,2.402,19.837,5478,9.054,4667,7.713,60912,3122,3167,17444,42292,81968,124260,12.321,4.194,71653,100031,28378,9.919,2.814,2312068,58.1,55.8,1343891,1290430,53461,4
Arkansas,2017,1019895,45761,15226,1.493,23.644,5314,8.698,4932,8.073,61282,3058,3153,18696,42413,93387,135800,13.315,4.159,82427,120574,38147,11.822,3.74,2312545,58.3,56.1,1348088,1297854,50234,3.7
Arkansas,2018,1032979,45869,12520,1.212,21.448,5065,8.255,4872,7.941,61450,3170,3276,19081,36714,86585,123299,11.936,3.554,77918,110779,32861,10.724,3.181,2321285,57.9,55.8,1343862,1294809,49053,3.7
Arkansas,2019,1045745,46133,13228,1.265,20.57,5397,8.742,4853,7.861,62007,3238,3382,21588,42022,78763,120785,11.55,4.018,72425,107557,35132,10.285,3.36,2330750,58.1,56,1353175,1305858,47317,3.5
Arkansas,2020,1054783,46034,-149,-0.014,22.001,5287,8.512,5085,8.187,62213,3356,3408,20332,37252,78778,116030,11,3.532,82405,116179,33774,11.014,3.202,2339264,57.3,53.8,1340557,1257949,82608,6.2
Arkansas,2021,1046784,46712,-18022,-1.722,23.416,6010,9.608,5314,8.495,62903,3289,3549,17286,35297,87260,122557,11.708,3.372,106204,140579,34375,13.43,3.284,2353685,56.5,54.3,1330676,1276933,53743,4
Arkansas,2022,1062061,47093,49694,4.679,22.414,6099,9.665,5676,8.995,63316,3779,3933,19334,45499,123222,168721,15.886,4.284,80046,119027,38981,11.207,3.67,2371804,57.3,55.5,1359540,1315886,43654,3.2
California,1978,7013318,388243,694390,9.901,29.499,82023,18.083,54472,12.009,467356,37519,38051,218539,599310,1129505,1728815,24.65,8.545,618923,1034425,415502,14.749,5.924,16761667,65.1,60.4,10910577,10131743,778834,7.1
California,1979,7721254,411706,668790,8.662,28.445,81219,16.868,55737,11.576,494242,38575,39057,216128,587902,1179038,1766940,22.884,7.614,695617,1098150,402533,14.222,5.213,17214167,65.6,61.5,11288184,10586188,701996,6.2
California,1980,8161137,424697,208761,2.558,33.405,78067,15.553,62502,12.452,509727,44232,44824,251220,580798,991060,1571858,19.26,7.117,904644,1363097,458453,16.702,5.618,17687333,65.6,61.1,11605157,10806362,798795,6.9
California,1981,8359317,433389,177498,2.123,33.516,78356,15.193,65836,12.766,521985,46793,47527,267004,601051,977309,1578360,18.881,7.19,938810,1400862,462052,16.758,5.527,18068500,65.4,60.5,11818415,10939299,879116,7.4
California,1982,8381334,430756,-94344,-1.126,35.605,74190,14.196,73287,14.023,523060,51698,52433,302121,557985,934086,1492071,17.802,6.657,1054782,1586415,531633,18.928,6.343,18426583,66,59.3,12156189,10932263,1223926,10.1
California,1983,8290352,438880,-26016,-0.314,37.816,75787,14.378,67765,12.856,531120,44949,45744,270876,549498,1018028,1567526,18.908,6.628,1040264,1593542,553278,19.222,6.674,18725000,65.7,59.2,12302286,11094344,1207942,9.8
California,1984,8603698,462260,701441,8.153,28.937,85944,15.804,61181,11.25,556198,41972,42725,251192,673662,1272609,1946271,22.621,7.83,770380,1244830,474450,14.469,5.514,19162167,65.8,60.7,12611205,11634051,977154,7.7
California,1985,9145367,476352,381145,4.168,34.173,86848,15.422,72987,12.961,570080,50841,51768,366993,693133,1250652,1943785,21.254,7.579,923628,1562640,639012,17.087,6.987,19644083,66,61.3,12968975,12035026,933949,7.2
California,1986,9467853,490635,340824,3.6,34.851,91837,15.835,71665,12.357,590053,49598,50468,327024,755017,1235609,1990626,21.025,7.975,1075028,1649802,574774,17.425,6.071,20065167,66.5,62,13337468,12436979,900489,6.8
California,1987,9844148,504371,350384,3.559,37.168,95980,16.009,77068,12.855,608977,52987,53998,365739,849230,1330613,2179843,22.144,8.627,1143896,1829459,685563,18.584,6.964,20525167,66.9,63,13740589,12939298,801291,5.8
California,1988,10218504,517114,346816,3.394,36.107,94126,15.213,77083,12.458,627256,53266,54402,374395,814327,1377270,2191597,21.447,7.969,1164558,1844781,680223,18.053,6.657,20983083,67.4,63.8,14135934,13390021,745913,5.3
California,1989,10589867,528251,411412,3.885,32.719,94351,14.845,78193,12.303,643635,54423,55771,367741,770619,1373232,2143851,20.244,7.277,1099017,1732439,633422,16.359,5.981,21459000,67.7,64.3,14537086,13797192,739894,5.1
California,1990,11050861,541648,418182,3.784,31.789,94108,14.428,77021,11.808,660814,55144,56425,384802,783467,1391215,2174682,19.679,7.09,1118112,1756500,638388,15.895,5.777,22598254,67,63.1,15141715,14267872,873843,5.8
California,1991,11033952,539352,-441393,-4,32.669,91998,13.868,85367,12.869,666688,60274,61724,487875,732750,1069594,1802344,16.335,6.641,1484154,2243737,759583,20.335,6.884,22780860,66.4,61.2,15130481,13949676,1180805,7.8
California,1992,10622654,531573,-352102,-3.315,33.751,81781,12.344,88790,13.402,659004,58948,60419,441752,648812,1143829,1792641,16.876,6.108,1339447,2144743,805296,20.19,7.581,23048542,66.4,60.2,15303861,13871386,1432475,9.4
California,1993,10483140,526552,-71530,-0.682,34.327,75764,11.583,85449,13.064,649229,55716,57267,347692,579818,1219449,1799267,17.163,5.531,1196536,1870797,674261,17.846,6.432,23149223,65.9,59.7,15262269,13809100,1453169,9.5
California,1994,10429265,526563,-5890,-0.056,34.658,80357,12.37,81306,12.516,649155,53810,55611,357778,686734,1120539,1807273,17.329,6.585,1155530,1813163,657633,17.385,6.306,23194655,65.8,60.1,15266381,13943532,1322849,8.7
California,1995,10561987,531479,278176,2.634,29.717,82328,12.619,75534,11.577,655821,51351,52975,315069,649788,1197733,1847521,17.492,6.152,1017416,1569345,551929,14.858,5.226,23269337,65.6,60.5,15272582,14068313,1204269,7.9
California,1996,10745703,536656,206505,1.922,31.325,83570,12.709,73868,11.234,662404,50475,52041,332066,661845,1227693,1889538,17.584,6.159,1096482,1683033,586551,15.662,5.458,23453185,65.7,60.8,15399748,14268104,1131644,7.3
California,1997,11067065,542361,364470,3.293,33.521,86804,13.056,82338,12.384,667099,51631,53506,363128,785152,1434221,2219373,20.054,7.094,1123222,1854903,731681,16.761,6.611,23829617,66.3,62.1,15806263,14795185,1011078,6.4
California,1998,11641769,553389,499739,4.293,29.287,84014,12.439,72874,10.79,680955,46815,48030,311419,723182,1481298,2204480,18.936,6.212,1095874,1704741,608867,14.643,5.23,24271632,66.6,62.7,16174071,15213328,960743,5.9
California,1999,12041696,561168,255838,2.125,31.948,84745,12.352,74803,10.903,691064,46909,48453,347715,780296,1399106,2179402,18.099,6.48,1204538,1923564,719026,15.974,5.971,24710730,66.5,63,16444135,15576819,867316,5.3
California,2000,12454238,569052,494307,3.969,29.526,83656,12.011,73208,10.511,701739,46495,48244,320907,756580,1576321,2332901,18.732,6.075,1162471,1838594,676123,14.763,5.429,25116226,67,63.8,16837536,16011619,825917,4.9
California,2001,12807155,574561,234728,1.833,31.473,85815,12.154,77863,11.028,710022,49209,50838,360822,757581,1492516,2250097,17.569,5.915,1271618,2015369,743751,15.736,5.807,25526368,67,63.3,17096428,16160509,935919,5.5
California,2002,12829705,577964,-392035,-3.056,35.764,94957,13.259,86434,12.069,720405,52934,54598,467223,932695,1361532,2294227,17.882,7.27,1786135,2686262,900127,20.938,7.016,25882406,66.6,62.1,17246528,16081472,1165056,6.8
California,2003,12707730,586987,148483,1.168,32.984,90635,12.507,81664,11.269,729152,52424,54125,365082,768328,1475922,2244250,17.661,6.046,1383970,2095767,711797,16.492,5.601,26210571,65.9,61.4,17271899,16081515,1190384,6.9
California,2004,12865796,595699,174155,1.354,30.611,90412,12.317,80896,11.02,738812,52683,54199,374979,729731,1413593,2143324,16.659,5.672,1239548,1969169,729621,15.305,5.671,26503320,65.6,61.5,17374506,16293555,1080951,6.2
California,2005,13065731,606536,171549,1.313,29.362,95404,12.784,80725,10.817,753618,54361,55679,352367,756370,1333351,2089721,15.994,5.789,1281337,1918172,636835,14.681,4.874,26761750,65.5,62,17537931,16593622,944309,5.4
California,2006,13455240,624200,510696,3.796,27.316,105891,13.819,80370,10.488,779034,55842,56906,332063,870190,1478255,2348445,17.454,6.467,1228830,1837749,608919,13.658,4.526,27012671,65.4,62.2,17661179,16797845,863334,4.9
California,2007,13708851,632112,-19145,-0.14,31.795,100799,12.849,89431,11.4,790192,58447,59526,358676,758321,1421033,2179354,15.897,5.532,1464483,2198499,734016,16.037,5.354,27274555,65.7,62.2,17910726,16955400,955326,5.3
California,2008,13590668,625788,-113986,-0.839,29.466,88180,11.2,92972,11.808,784958,62254,63419,388969,661128,1341162,2002290,14.733,4.865,1412911,2116276,703365,15.572,5.175,27606374,65.9,61.1,18179907,16856082,1323825,7.3
California,2009,13165889,609097,-883172,-6.708,23.621,78660,10.116,98855,12.713,767476,64985,66425,405296,587315,967627,1554942,11.81,4.461,1715514,2438114,722600,18.518,5.488,27946731,65.5,57.9,18305953,16193122,2112831,11.5
California,2010,12532960,597796,-387935,-3.095,24.578,77560,10.18,89582,11.758,755879,56559,57909,313517,549576,990592,1540168,12.289,4.385,1321569,1928103,606534,15.384,4.84,28532316,64.4,56.4,18370536,16078454,2292082,12.5
California,2011,12440184,598536,192285,1.546,24.773,82674,10.919,80148,10.585,758449,51274,52623,275182,545908,1187298,1733206,13.932,4.388,999914,1540921,541007,12.387,4.349,28952845,63.6,56,18406756,16220602,2186154,11.9
California,2012,12679312,606946,279100,2.201,25.008,84945,11.141,76693,10.059,766580,47089,48233,270593,557067,1307448,1864515,14.705,4.394,1046799,1585415,538616,12.504,4.248,29295636,63.1,56.5,18484881,16541039,1943842,10.5
California,2013,13027822,612638,432585,3.32,23.681,84408,10.966,77596,10.081,773147,48452,49326,280942,650880,1324232,1975112,15.161,4.996,983210,1542527,559317,11.84,4.293,29626794,62.7,57,18565408,16887864,1677544,9
California,2014,13418033,623550,362728,2.703,24.204,87993,11.277,73992,9.483,787296,47373,48289,270439,649379,1337212,1986591,14.805,4.84,1051056,1623863,572807,12.102,4.269,29962936,62.3,57.6,18676692,17264518,1412174,7.6
California,2015,13842090,633669,466064,3.367,22.503,89470,11.262,75290,9.477,801532,49126,50035,300743,686388,1337116,2023504,14.618,4.959,1015860,1557440,541580,11.251,3.913,30283673,62.2,58.3,18824141,17647409,1176732,6.3
California,2016,14203801,645159,310784,2.188,24.134,91813,11.34,75583,9.335,817769,50251,51237,312980,651489,1373272,2024761,14.255,4.587,1066080,1713977,647897,12.067,4.561,30568839,62.2,58.8,19012017,17965407,1046610,5.5
