Year,Country_Code,Country_Name,Host_city,Host_country,Gold,Silver,Bronze,MedalTotal,Population,LifeExpectancy,Region,IncomeGroup,GDP
2020,SWE,Sweden,Tokyo,Japan,3,6,0,9,10353442.0,82.35609756,Europe & Central Asia,High income,621875638386.034
2020,CHE,Switzerland,Tokyo,Japan,3,4,6,13,8638167.0,83.0,Europe & Central Asia,High income,673978695091.761
2020,DNK,Denmark,Tokyo,Japan,3,4,4,11,5831404.0,81.60243902,Europe & Central Asia,High income,383044686083.86
2020,HRV,Croatia,Tokyo,Japan,3,3,2,8,4047680.0,77.72439024,Europe & Central Asia,High income,127762801336.611
2020,IRN,Iran,Tokyo,Japan,3,2,2,7,87290193.0,74.832,Middle East & North Africa,Upper middle income,1262967880610.57
2020,SRB,Serbia,Tokyo,Japan,3,1,5,9,6899126.0,74.47804878,Europe & Central Asia,Upper middle income,143214938861.447
2020,BEL,Belgium,Tokyo,Japan,3,1,3,7,11538604.0,80.69512195,Europe & Central Asia,High income,673136289291.464
2020,BGR,Bulgaria,Tokyo,Japan,3,1,2,6,6934015.0,73.65853659,Europe & Central Asia,High income,187847369125.855
2020,SVN,Slovenia,Tokyo,Japan,3,1,1,5,2102419.0,80.53170732,Europe & Central Asia,High income,90576970141.3813
2020,UZB,Uzbekistan,Tokyo,Japan,3,0,2,5,34232050.0,70.331,Europe & Central Asia,Lower middle income,265339800891.039
2020,GEO,Georgia,Tokyo,Japan,2,5,1,8,3722716.0,72.765,Europe & Central Asia,Upper middle income,63402112372.6154
2020,TPE,Chinese Taipei,Tokyo,Japan,2,4,6,12,,,,,
2020,TUR,Turkey,Tokyo,Japan,2,2,9,13,83384680.0,75.85,Europe & Central Asia,Upper middle income,2388933992735.03
2020,GRC,Greece,Tokyo,Japan,2,1,1,4,10698599.0,81.28780488,Europe & Central Asia,High income,321993861143.427
2020,UGA,Uganda,Tokyo,Japan,2,1,1,4,44404611.0,62.851,Sub-Saharan Africa,Low income,119056656372.302
2020,ECU,Ecuador,Tokyo,Japan,2,1,0,3,17588595.0,72.153,Latin America & Caribbean,Upper middle income,218010165471.528
2020,IRL,Ireland,Tokyo,Japan,2,0,2,4,4985382.0,82.55609756,Europe & Central Asia,High income,498924056208.806
2020,ISR,Israel,Tokyo,Japan,2,0,2,4,9215100.0,82.64878049,Middle East & North Africa,High income,397995851463.643
2020,QAT,Qatar,Tokyo,Japan,2,0,1,3,2760385.0,79.099,Middle East & North Africa,High income,287970239265.658
2020,BHS,Bahamas,Tokyo,Japan,2,0,0,2,406471.0,72.677,Latin America & Caribbean,High income,10077516213.8323
2020,XKX,Kosovo,Tokyo,Japan,2,0,0,2,1790133.0,76.567,Europe & Central Asia,Upper middle income,19937811875.2436
2020,UKR,Ukraine,Tokyo,Japan,1,6,12,19,44207754.0,71.18512195,Europe & Central Asia,Upper middle income,721606731034.35
2020,BLR,Belarus,Tokyo,Japan,1,3,3,7,9379952.0,72.45721951,Europe & Central Asia,Upper middle income,250740133878.602
2020,ROU,Romania,Tokyo,Japan,1,3,0,4,19265250.0,74.25365854,Europe & Central Asia,High income,686837568376.907
2020,VEN,Venezuela,Tokyo,Japan,1,3,0,4,28490453.0,71.095,Latin America & Caribbean,,
2020,IND,India,Tokyo,Japan,1,2,4,7,1396387127.0,70.15,South Asia,Lower middle income,10378712667573.7
2020,HKG,Hong Kong,Tokyo,Japan,1,2,3,6,7481000.0,85.49634146,East Asia & Pacific,High income,458798927893.01
2020,PHL,Philippines,Tokyo,Japan,1,2,1,4,112190977.0,72.119,East Asia & Pacific,Lower middle income,947667774087.591
2020,SVK,Slovakia,Tokyo,Japan,1,2,1,4,5458827.0,76.86585366,Europe & Central Asia,High income,196481200366.567
2020,ZAF,South Africa,Tokyo,Japan,1,2,0,3,58801927.0,65.252,Sub-Saharan Africa,Upper middle income,803930033737.128
2020,AUT,Austria,Tokyo,Japan,1,1,5,7,8916864.0,81.19268293,Europe & Central Asia,High income,544895480525.286
2020,EGY,Egypt,Tokyo,Japan,1,1,4,6,107465134.0,70.99,Middle East & North Africa,Lower middle income,1673531030392.09
2020,IDN,Indonesia,Tokyo,Japan,1,1,3,5,271857970.0,68.808,East Asia & Pacific,Upper middle income,3404556313997.13
2020,ETH,Ethiopia,Tokyo,Japan,1,1,2,4,117190911.0,65.371,Sub-Saharan Africa,Low income,299262139696.11
2020,PRT,Portugal,Tokyo,Japan,1,1,2,4,10297081.0,80.97560976,Europe & Central Asia,High income,380057453682.471
2020,TUN,Tunisia,Tokyo,Japan,1,1,0,2,12161723.0,75.292,Middle East & North Africa,Lower middle income,142541525685.934
2020,EST,Estonia,Tokyo,Japan,1,0,1,2,1329522.0,78.59512195,Europe & Central Asia,High income,55411792917.2665
2020,FJI,Fiji,Tokyo,Japan,1,0,1,2,920422.0,67.924,East Asia & Pacific,Upper middle income,10297880948.9337
2020,LVA,Latvia,Tokyo,Japan,1,0,1,2,1900449.0,75.18536585,Europe & Central Asia,High income,64936235795.8907
2020,THA,Thailand,Tokyo,Japan,1,0,1,2,71475664.0,79.274,East Asia & Pacific,Upper middle income,1429716667768.12
2020,BMU,Bermuda,Tokyo,Japan,1,0,0,1,63893.0,81.136,North America,High income,5658817336.41068
2020,MAR,Morocco,Tokyo,Japan,1,0,0,1,36688772.0,73.92,Middle East & North Africa,Lower middle income,299034350113.187
2020,PRI,Puerto Rico,Tokyo,Japan,1,0,0,1,3281557.0,78.041,Latin America & Caribbean,High income,131826020840.194
2020,COL,Colombia,Tokyo,Japan,0,4,1,5,50930662.0,74.769,Latin America & Caribbean,Upper middle income,817711118547.378
2020,AZE,Azerbaijan,Tokyo,Japan,0,3,4,7,10093121.0,66.868,Europe & Central Asia,Upper middle income,193041990114.825
2020,DOM,Dominican Republic,Tokyo,Japan,0,3,2,5,10999664.0,72.889,Latin America & Caribbean,Upper middle income,217098214927.192
2020,ARM,Armenia,Tokyo,Japan,0,2,2,4,2805608.0,72.173,Europe & Central Asia,Upper middle income,44579269902.145
2020,KGZ,Kyrgyzstan,Tokyo,Japan,0,2,1,3,6579900.0,71.8,Europe & Central Asia,Lower middle income,37250512878.8033
2020,MNG,Mongolia,Tokyo,Japan,0,1,3,4,3294335.0,72.141,East Asia & Pacific,Upper middle income,49247084583.6546
2020,ARG,Argentina,Tokyo,Japan,0,1,2,3,45376763.0,75.892,Latin America & Caribbean,Upper middle income,1079321900605.97
2020,SMR,San Marino,Tokyo,Japan,0,1,2,3,34007.0,,Europe & Central Asia,High income,2044613168.78869
2020,JOR,Jordan,Tokyo,Japan,0,1,1,2,10928721.0,75.184,Middle East & North Africa,Lower middle income,98033034783.6004
2020,MYS,Malaysia,Tokyo,Japan,0,1,1,2,33199993.0,75.938,East Asia & Pacific,Upper middle income,989886134294.711
2020,NGA,Nigeria,Tokyo,Japan,0,1,1,2,208327405.0,52.887,Sub-Saharan Africa,Lower middle income,1157867757369.25
2020,BHR,Bahrain,Tokyo,Japan,0,1,0,1,1477469.0,79.174,Middle East & North Africa,High income,77522978113.816
2020,LTU,Lithuania,Tokyo,Japan,0,1,0,1,2794885.0,74.97804878,Europe & Central Asia,High income,122300872241.685
2020,NAM,Namibia,Tokyo,Japan,0,1,0,1,2489098.0,62.829,Sub-Saharan Africa,Upper middle income,26338688299.7304
2020,MKD,North Macedonia,Tokyo,Japan,0,1,0,1,1856124.0,74.39512195,Europe & Central Asia,Upper middle income,39325158114.0477
2020,SAU,Saudi Arabia,Tokyo,Japan,0,1,0,1,35997107.0,76.239,Middle East & North Africa,High income,1633870015239.06
2020,TKM,Turkmenistan,Tokyo,Japan,0,1,0,1,6250438.0,68.687,Europe & Central Asia,Upper middle income,
2020,KAZ,Kazakhstan,Tokyo,Japan,0,0,8,8,18755666.0,71.37,Europe & Central Asia,Upper middle income,623652745889.61
2020,MEX,Mexico,Tokyo,Japan,0,0,4,4,125998302.0,70.133,Latin America & Caribbean,Upper middle income,2532194390753.47
2020,FIN,Finland,Tokyo,Japan,0,0,2,2,5529543.0,81.93170732,Europe & Central Asia,High income,311371999879.4
2020,BWA,Botswana,Tokyo,Japan,0,0,1,1,2546402.0,65.647,Sub-Saharan Africa,Upper middle income,38539041551.5395
2020,BFA,Burkina Faso,Tokyo,Japan,0,0,1,1,21522626.0,59.731,Sub-Saharan Africa,Low income,50999797598.802
2020,GHA,Ghana,Tokyo,Japan,0,0,1,1,32180401.0,64.114,Sub-Saharan Africa,Lower middle income,204486487774.301
2020,GRD,Grenada,Tokyo,Japan,0,0,1,1,123663.0,74.924,Latin America & Caribbean,Upper middle income,1705177563.59537
2020,CIV,Ivory Coast,Tokyo,Japan,0,0,1,1,26811790.0,59.032,Sub-Saharan Africa,Lower middle income,167357279085.193
2020,KWT,Kuwait,Tokyo,Japan,0,0,1,1,4360444.0,76.92,Middle East & North Africa,High income,207575055837.52
2020,MDA,Moldova,Tokyo,Japan,0,0,1,1,2635130.0,70.166,Europe & Central Asia,Upper middle income,35730412861.1096
2020,SYR,Syria,Tokyo,Japan,0,0,1,1,20772595.0,72.14,Middle East & North Africa,Low income,61353089804.8273
